url;valid_format;reachable;status_code;final_url;redirected;error
https://www.sosuave.com/articles/dl/doc327.htm;True;True;200;https://www.sosuave.com/articles/dl/doc327.htm;False;
https://www.sosuave.com/articles/platonic.htm;True;True;200;https://www.sosuave.com/articles/platonic.htm;False;
https://www.sosuave.com/articles/longtermrelationship.htm;True;True;200;https://www.sosuave.com/articles/longtermrelationship.htm;False;
https://www.sosuave.com/articles/awkward.htm;True;True;200;https://www.sosuave.com/articles/awkward.htm;False;
https://www.sosuave.com/articles/ss/screening.htm;True;True;200;https://www.sosuave.com/articles/ss/screening.htm;False;
https://www.sosuave.com/articles/boyfriend.htm;True;True;200;https://www.sosuave.com/articles/boyfriend.htm;False;
https://www.sosuave.com/articles/sexmaster.htm;True;True;200;https://www.sosuave.com/articles/sexmaster.htm;False;
https://www.sosuave.com/rondavid/succeed58.htm;True;True;200;https://www.sosuave.com/rondavid/succeed58.htm;False;
https://www.sosuave.com/articles/am/trust.htm;True;True;200;https://www.sosuave.com/articles/am/trust.htm;False;
https://www.sosuave.com/articles/getrich.htm;True;True;200;https://www.sosuave.com/articles/getrich.htm;False;
https://www.sosuave.com/articles/ss/steps.htm;True;True;200;https://www.sosuave.com/articles/ss/steps.htm;False;
https://www.sosuave.com/articles/am/4keys.htm;True;True;200;https://www.sosuave.com/articles/am/4keys.htm;False;
https://www.sosuave.com/articles/ss/whatwhen.htm;True;True;200;https://www.sosuave.com/articles/ss/whatwhen.htm;False;
https://www.sosuave.com/articles/5girls.htm;True;True;200;https://www.sosuave.com/articles/5girls.htm;False;
https://www.sosuave.com/articles/starting.htm;True;True;200;https://www.sosuave.com/articles/starting.htm;False;
https://www.sosuave.com/articles/killer.htm;True;True;200;https://www.sosuave.com/articles/killer.htm;False;
https://www.sosuave.com/articles/am/hands.htm;True;True;200;https://www.sosuave.com/articles/am/hands.htm;False;
https://www.sosuave.com/articles/desperado.htm;True;True;200;https://www.sosuave.com/articles/desperado.htm;False;
https://www.sosuave.com/articles/aoa/destroy.htm;True;True;200;https://www.sosuave.com/articles/aoa/destroy.htm;False;
https://www.sosuave.com/rondavid/succeed57.htm;True;True;200;https://www.sosuave.com/rondavid/succeed57.htm;False;
https://www.sosuave.com/articles/how-to-deal-with-stress-spillover-in-your-relationship.htm;True;True;200;https://www.sosuave.com/articles/how-to-deal-with-stress-spillover-in-your-relationship.htm;False;
https://www.sosuave.com/articles/strategies.htm;True;True;200;https://www.sosuave.com/articles/strategies.htm;False;
https://www.sosuave.com/articles/talk/9-tips-to-keep-a-conversation-going-with-a-woman.htm;True;True;200;https://www.sosuave.com/articles/talk/9-tips-to-keep-a-conversation-going-with-a-woman.htm;False;
https://www.sosuave.com/articles/25years.htm;True;True;200;https://www.sosuave.com/articles/25years.htm;False;
https://www.sosuave.com/articles/am/tolikeyou.htm;True;True;200;https://www.sosuave.com/articles/am/tolikeyou.htm;False;
https://www.sosuave.com/articles/escaping.htm;True;True;200;https://www.sosuave.com/articles/escaping.htm;False;
https://www.sosuave.com/articles/dl/doc328.htm;True;True;200;https://www.sosuave.com/articles/dl/doc328.htm;False;
https://www.sosuave.com/articles/girlsgo.htm;True;True;200;https://www.sosuave.com/articles/girlsgo.htm;False;
https://www.sosuave.com/articles/whatwomenwant.htm;True;True;200;https://www.sosuave.com/articles/whatwomenwant.htm;False;
https://www.sosuave.com/articles/ss/relaxed.htm;True;True;200;https://www.sosuave.com/articles/ss/relaxed.htm;False;
https://www.sosuave.com/articles/bodylanguage.htm;True;True;200;https://www.sosuave.com/articles/bodylanguage.htm;False;
https://www.sosuave.com/articles/aoa/beautiful.htm;True;True;200;https://www.sosuave.com/articles/aoa/beautiful.htm;False;
https://www.sosuave.com/articles/why.htm;True;True;200;https://www.sosuave.com/articles/why.htm;False;
https://www.sosuave.com/articles/choose.htm;True;True;200;https://www.sosuave.com/articles/choose.htm;False;
https://www.sosuave.com/articles/being-artistic-can-make-you-more-attractive-creative-side.htm;True;True;200;https://www.sosuave.com/articles/being-artistic-can-make-you-more-attractive-creative-side.htm;False;
https://www.sosuave.com/articles/am/notscrewup.htm;True;True;200;https://www.sosuave.com/articles/am/notscrewup.htm;False;
https://www.sosuave.com/articles/talk/how-to-calm-your-nerves-when-talking-to-a-woman.htm;True;True;200;https://www.sosuave.com/articles/talk/how-to-calm-your-nerves-when-talking-to-a-woman.htm;False;
https://www.sosuave.com/articles/wantsyou.htm;True;True;200;https://www.sosuave.com/articles/wantsyou.htm;False;
https://www.sosuave.com/articles/skills.htm;True;True;200;https://www.sosuave.com/articles/skills.htm;False;
https://www.sosuave.com/articles/dates.htm;True;True;200;https://www.sosuave.com/articles/dates.htm;False;
https://www.sosuave.com/articles/remove.htm;True;True;200;https://www.sosuave.com/articles/remove.htm;False;
https://www.sosuave.com/rondavid/succeed52.htm;True;True;200;https://www.sosuave.com/rondavid/succeed52.htm;False;
https://www.sosuave.com/articles/communication.htm;True;True;200;https://www.sosuave.com/articles/communication.htm;False;
https://www.sosuave.com/articles/special.htm;True;True;200;https://www.sosuave.com/articles/special.htm;False;
https://www.sosuave.com/articles/aoa/terrible.htm;True;True;200;https://www.sosuave.com/articles/aoa/terrible.htm;False;
https://www.sosuave.com/articles/spinning.htm;True;True;200;https://www.sosuave.com/articles/spinning.htm;False;
https://www.sosuave.com/articles/rude.htm;True;True;200;https://www.sosuave.com/articles/rude.htm;False;
https://www.sosuave.com/articles/5minutes.htm;True;True;200;https://www.sosuave.com/articles/5minutes.htm;False;
https://www.sosuave.com/articles/authenticity.htm;True;True;200;https://www.sosuave.com/articles/authenticity.htm;False;
https://www.sosuave.com/articles/ss/reverse.htm;True;True;200;https://www.sosuave.com/articles/ss/reverse.htm;False;
https://www.sosuave.com/articles/lists.htm;True;True;200;https://www.sosuave.com/articles/lists.htm;False;
https://www.sosuave.com/articles/setting.htm;True;True;200;https://www.sosuave.com/articles/setting.htm;False;
https://www.sosuave.com/articles/aoa/opportunities.htm;True;True;200;https://www.sosuave.com/articles/aoa/opportunities.htm;False;
https://www.sosuave.com/rondavid/succeed50.htm;True;True;200;https://www.sosuave.com/rondavid/succeed50.htm;False;
https://www.sosuave.com/articles/jj/disapproval.htm;True;True;200;https://www.sosuave.com/articles/jj/disapproval.htm;False;
https://www.sosuave.com/articles/notgood.htm;True;True;200;https://www.sosuave.com/articles/notgood.htm;False;
https://www.sosuave.com/articles/impress.htm;True;True;200;https://www.sosuave.com/articles/impress.htm;False;
https://www.sosuave.com/articles/kenandbarbie.htm;True;True;200;https://www.sosuave.com/articles/kenandbarbie.htm;False;
https://www.sosuave.com/articles/netdating.htm;True;True;200;https://www.sosuave.com/articles/netdating.htm;False;
https://www.sosuave.com/articles/attitude.htm;True;True;200;https://www.sosuave.com/articles/attitude.htm;False;
https://www.sosuave.com/articles/petnames.htm;True;True;200;https://www.sosuave.com/articles/petnames.htm;False;
https://www.sosuave.com/articles/looking.htm;True;True;200;https://www.sosuave.com/articles/looking.htm;False;
https://www.sosuave.com/articles/kisser.htm;True;True;200;https://www.sosuave.com/articles/kisser.htm;False;
https://www.sosuave.com/articles/physical.htm;True;True;200;https://www.sosuave.com/articles/physical.htm;False;
https://www.sosuave.com/articles/jj/boundaries.htm;True;True;200;https://www.sosuave.com/articles/jj/boundaries.htm;False;
https://www.sosuave.com/articles/dragaway.htm;True;True;200;https://www.sosuave.com/articles/dragaway.htm;False;
https://www.sosuave.com/articles/holiday.htm;True;True;200;https://www.sosuave.com/articles/holiday.htm;False;
https://www.sosuave.com/articles/thegame.htm;True;True;200;https://www.sosuave.com/articles/thegame.htm;False;
https://www.sosuave.com/articles/aoa/dangerous.htm;True;True;200;https://www.sosuave.com/articles/aoa/dangerous.htm;False;
https://www.sosuave.com/articles/at/buymeadrink.htm;True;True;200;https://www.sosuave.com/articles/at/buymeadrink.htm;False;
https://www.sosuave.com/articles/where.htm;True;True;200;https://www.sosuave.com/articles/where.htm;False;
https://www.sosuave.com/articles/approaching.htm;True;True;200;https://www.sosuave.com/articles/approaching.htm;False;
https://www.sosuave.com/articles/jj/mysteries.htm;True;True;200;https://www.sosuave.com/articles/jj/mysteries.htm;False;
https://www.sosuave.com/articles/goodmen.htm;True;True;200;https://www.sosuave.com/articles/goodmen.htm;False;
https://www.sosuave.com/articles/aoa/unlearn.htm;True;True;200;https://www.sosuave.com/articles/aoa/unlearn.htm;False;
https://www.sosuave.com/articles/plate.htm;True;True;200;https://www.sosuave.com/articles/plate.htm;False;
https://www.sosuave.com/articles/jj/fun.htm;True;True;200;https://www.sosuave.com/articles/jj/fun.htm;False;
https://www.sosuave.com/articles/ss/connection.htm;True;True;200;https://www.sosuave.com/articles/ss/connection.htm;False;
https://www.sosuave.com/articles/trained.htm;True;True;200;https://www.sosuave.com/articles/trained.htm;False;
https://www.sosuave.com/articles/jj/womenwant.htm;True;True;200;https://www.sosuave.com/articles/jj/womenwant.htm;False;
https://www.sosuave.com/articles/top5.htm;True;True;200;https://www.sosuave.com/articles/top5.htm;False;
https://www.sosuave.com/articles/richer.htm;True;True;200;https://www.sosuave.com/articles/richer.htm;False;
https://www.sosuave.com/articles/21tips.htm;True;True;200;https://www.sosuave.com/articles/21tips.htm;False;
https://www.sosuave.com/articles/deflection.htm;True;True;200;https://www.sosuave.com/articles/deflection.htm;False;
https://www.sosuave.com/articles/harmless.htm;True;True;200;https://www.sosuave.com/articles/harmless.htm;False;
https://www.sosuave.com/articles/6secrets.htm;True;True;200;https://www.sosuave.com/articles/6secrets.htm;False;
https://www.sosuave.com/articles/school.htm;True;True;200;https://www.sosuave.com/articles/school.htm;False;
https://www.sosuave.com/articles/jj/master.htm;True;True;200;https://www.sosuave.com/articles/jj/master.htm;False;
https://www.sosuave.com/articles/faq.htm;True;True;200;https://www.sosuave.com/articles/faq.htm;False;
https://www.sosuave.com/articles/dl/doc329.htm;True;True;200;https://www.sosuave.com/articles/dl/doc329.htm;False;
https://www.sosuave.com/articles/yourprice.htm;True;True;200;https://www.sosuave.com/articles/yourprice.htm;False;
https://www.sosuave.com/articles/charisma.htm;True;True;200;https://www.sosuave.com/articles/charisma.htm;False;
https://www.sosuave.com/articles/jj/gaining.htm;True;True;200;https://www.sosuave.com/articles/jj/gaining.htm;False;
https://www.sosuave.com/articles/phonegame.htm;True;True;200;https://www.sosuave.com/articles/phonegame.htm;False;
https://www.sosuave.com/articles/challengeher.htm;True;True;200;https://www.sosuave.com/articles/challengeher.htm;False;
https://www.sosuave.com/articles/ss/sexcues.htm;True;True;200;https://www.sosuave.com/articles/ss/sexcues.htm;False;
https://www.sosuave.com/articles/afewthings.htm;True;True;200;https://www.sosuave.com/articles/afewthings.htm;False;
https://www.sosuave.com/articles/bemoreattractive.htm;True;True;200;https://www.sosuave.com/articles/bemoreattractive.htm;False;
https://www.sosuave.com/articles/kissclose.htm;True;True;200;https://www.sosuave.com/articles/kissclose.htm;False;
https://www.sosuave.com/articles/tipsheet.htm;True;True;200;https://www.sosuave.com/articles/tipsheet.htm;False;
https://www.sosuave.com/articles/jj/phrases.htm;True;True;200;https://www.sosuave.com/articles/jj/phrases.htm;False;
https://www.sosuave.com/articles/ss/paydate.htm;True;True;200;https://www.sosuave.com/articles/ss/paydate.htm;False;
https://www.sosuave.com/articles/aoa/still.htm;True;True;200;https://www.sosuave.com/articles/aoa/still.htm;False;
https://www.sosuave.com/articles/indifference.htm;True;True;200;https://www.sosuave.com/articles/indifference.htm;False;
https://www.sosuave.com/articles/ss/compliments.htm;True;True;200;https://www.sosuave.com/articles/ss/compliments.htm;False;
https://www.sosuave.com/articles/datingmistakes.htm;True;True;200;https://www.sosuave.com/articles/datingmistakes.htm;False;
https://www.sosuave.com/articles/jj/start.htm;True;True;200;https://www.sosuave.com/articles/jj/start.htm;False;
https://www.sosuave.com/articles/surfing-boost-positive-masculinity-women-find-irresistible.htm;True;True;200;https://www.sosuave.com/articles/surfing-boost-positive-masculinity-women-find-irresistible.htm;False;
https://www.sosuave.com/articles/aoa/evilwomen.htm;True;True;200;https://www.sosuave.com/articles/aoa/evilwomen.htm;False;
https://www.sosuave.com/articles/talk/5-steps-to-flirting-with-women.htm;True;True;200;https://www.sosuave.com/articles/talk/5-steps-to-flirting-with-women.htm;False;
https://www.sosuave.com/articles/turn-charm-video-dating-tips.htm;True;True;200;https://www.sosuave.com/articles/turn-charm-video-dating-tips.htm;False;
https://www.sosuave.com/articles/jv/approach-woman-online.htm;True;True;200;https://www.sosuave.com/articles/jv/approach-woman-online.htm;False;
https://www.sosuave.com/articles/jj/friends.htm;True;True;200;https://www.sosuave.com/articles/jj/friends.htm;False;
https://www.sosuave.com/articles/ss/smiling.htm;True;True;200;https://www.sosuave.com/articles/ss/smiling.htm;False;
https://www.sosuave.com/articles/friendzone.htm;True;True;200;https://www.sosuave.com/articles/friendzone.htm;False;
https://www.sosuave.com/articles/option-limitation.htm;True;True;200;https://www.sosuave.com/articles/option-limitation.htm;False;
https://www.sosuave.com/articles/jv/online-dating-emails.htm;True;True;200;https://www.sosuave.com/articles/jv/online-dating-emails.htm;False;
https://www.sosuave.com/articles/aoa/confidence.htm;True;True;200;https://www.sosuave.com/articles/aoa/confidence.htm;False;
https://www.sosuave.com/articles/jv/make-women-approach-you.htm;True;True;200;https://www.sosuave.com/articles/jv/make-women-approach-you.htm;False;
https://www.sosuave.com/articles/jv/bring-girls-home-bars-clubs.htm;True;True;200;https://www.sosuave.com/articles/jv/bring-girls-home-bars-clubs.htm;False;
https://www.sosuave.com/articles/confidence-when-approaching-women.htm;True;True;200;https://www.sosuave.com/articles/confidence-when-approaching-women.htm;False;
https://www.sosuave.com/articles/pickup-techniques-that-women-hate.htm;True;True;200;https://www.sosuave.com/articles/pickup-techniques-that-women-hate.htm;False;
https://www.sosuave.com/articles/dating-budget-without-looking-cheap.htm;True;True;200;https://www.sosuave.com/articles/dating-budget-without-looking-cheap.htm;False;
https://www.sosuave.com/articles/when-a-girl-is-too-busy-for-you.htm;True;True;200;https://www.sosuave.com/articles/when-a-girl-is-too-busy-for-you.htm;False;
https://www.sosuave.com/articles/how-to-make-a-woman-laugh.htm;True;True;200;https://www.sosuave.com/articles/how-to-make-a-woman-laugh.htm;False;
https://www.sosuave.com/news/guide/bp-01.htm;True;True;200;https://www.sosuave.com/news/guide/bp-01.htm;False;
https://www.sosuave.com/quick/3-sneaky-ways-a-woman-will-test-you.htm;True;True;200;https://www.sosuave.com/quick/3-sneaky-ways-a-woman-will-test-you.htm;False;
